,name,urls
0,12/07/2018 :: B.Tech VIII Semester (R-2013) Regular & Supplementary Revaluation Result - April 2018, http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20(R-2013)%20Reg&Supple_Revaluaiton%20Result_April%202018/btechsearch.asp
1,25/06/2018 :: M.Tech I Semester (R-2015) Regular & Supplementary Revaluation Result - February 2018, http://gvpce.ac.in/results/mtech%20I%20Sem%20Reg&Sup%20(R-2015)_Revaluation%20Result%20February-2018/btechsearch.asp
2,25/06/2018 :: M.Tech II Semester (R-2015) Supplementary Revaluation Result - February 2018, http://gvpce.ac.in/results/mtech%20II%20Sem%20Supple%20(R-2015)_Revaluation%20Result%20February-2018/btechsearch.asp
3,15/06/2018 :: B.Tech VIII Semester (R-2012) (For 2012 Admitted Batches only) - April 2018, http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
4,"15/06/2018 :: B.Tech VIII Semester (R-2009) (For 2010 , 2011 Admitted and 2012 Lateral Entry Admitted Batches only) - April 2018"," http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
5,15/06/2018 :: B.Tech VII Semester (R-2012) (For 2012 Admitted Batches only) - April 2018, http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
6,"15/06/2018 :: B.Tech VII Semester (R-2009) (For 2010 , 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Supplementary Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
7,15/06/2018 :: B.Tech VI Semester (R-2012) (For 2012 Admitted Batches only) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
8,"15/06/2018 :: B.Tech VI Semester (R-2009) (For 2010, 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Supplementary Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
9,15/06/2018 :: B.Tech V Semester (R-2012) (For 2012 Admitted Batches only) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
10,"15/06/2018 :: B.Tech V Semester (R-2009) (For 2010, 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Supplementary Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
11,15/06/2018 :: B.Tech V Semester (R-2015) (For Readmitted Students) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(R-2015)%20Supplementary%20%20Result_April-2018%20(For%20Readmited%20Students)/btechsearch.asp
12,15/06/2018 :: B.Tech IV Semester (R-2012) (For 2012 Admitted Batches only) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
13,"15/06/2018 :: B.Tech IV Semester (R-2009) (For 2010 , 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Supplementary Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
14,15/06/2018 :: B.Tech IV Semester (R-2015) (For Readmitted Students) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(R-2015)%20Supplementary%20%20Result_April-2018%20(For%20Readmited%20Students)/btechsearch.asp
15,15/06/2018 :: B.Tech III Semester (R-2012) (For 2012 Admitted Batches only) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
16,"15/06/2018 :: B.Tech III Semester (R-2009) (For 2010 , 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Supplementary Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
17,15/06/2018 :: B.Tech III Semester (R-2015) (For Readmitted Students) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(R-2015)%20Supplementary%20%20Result_April-2018%20(For%20Readmited%20Students)/btechsearch.asp
18,15/06/2018 :: B.Tech II Semester (R-2012) (For 2012 Admitted Batches only) Supplementary Result - April 2018, http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
19,"15/06/2018 :: B.Tech II Semester (R-2009) (For 2010 , 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Supplementary Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
20,15/06/2018 :: B.Tech II Semester (R-2015) (For Readmitted Students) Supplementary Result - May 2018, http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(R-2015)%20Supplementary%20%20Result_May-2018%20(For%20Readmited%20Students)/btechsearch.asp
21,15/06/2018 :: B.Tech I Semester Supplementary (R-2012) (For 2012 Admitted Batches only) Result - April 2018, http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supplementary%20%20(R-2012)%20Result_April-2018%20(For%20%202012%20Admitted%20Batches%20only)/btechsearch.asp
22,"15/06/2018 :: B.Tech I Semester Supplementary (R-2009) (For 2010, 2011 Admitted and 2012 Lateral Entry Admitted Batches only) Result - April 2018"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supplementary%20%20(R-2009)%20Result_April-2018%20(For%202010%20,%202011%20Admitted%20and%202012%20Lateral%20Entry%20Admitted%20Batches%20only)/btechsearch.asp"
23,"15/06/2018 :: B.Tech I Semester (R-2015) (For 
		Readmitted Students) Supplementary Result - May 2018", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(R-2015)%20Supplementary%20%20Result_May-2018%20(For%20Readmited%20Students)/btechsearch.asp
24,14/06/2018 :: MCA IV Semester Regular (R-2015) (For 2016 batch) Result - April 2018, http://gvpce.ac.in/results/MCA%20IV%20Sem%20Regular%20%20(R-2015)%20(For%202016%20batch)%20Result_April-2018/btechsearch.asp
25,14/06/2018 :: MCA III Semester Supplementary (R-2015) - April 2018, http://gvpce.ac.in/results/MCA%20III%20Sem%20Supplementary%20%20(R-2015)%20%20Result_April-2018/btechsearch.asp
26,14/06/2018 :: MCA IV Semester Supplementary (R-2015) - April 2018, http://gvpce.ac.in/results/MCA%20IV%20Sem%20Supplementary%20%20(R-2015)%20%20Result_April-2018/btechsearch.asp
27,14/06/2018 :: MCA V Semester Supplementary (R-2015) - April 2018, http://gvpce.ac.in/results/MCA%20V%20Sem%20Supplementary%20%20(R-2015)%20%20Result_April-2018/btechsearch.asp
28,11/06/2018 :: B.Tech VIII Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
29,11/06/2018 :: B.Tech VII Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
30,11/06/2018 :: B.Tech VI Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
31,11/06/2018 :: B.Tech V Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
32,11/06/2018 :: B.Tech IV Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
33,11/06/2018 :: B.Tech III Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
34,11/06/2018 :: B.Tech II Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
35,11/06/2018 :: B.Tech I Semester Supplementary (R-2013) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supplementary%20%20(R-2013)%20Result_April-2018/btechsearch.asp
36,06/06/2018 :: B.Tech I Semester Supplementary (R-2015) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supplementary%20%20(R-2015)%20_April-2018/btechsearch.asp
37,06/06/2018 :: B.Tech II Semester Supplementary (R-2015) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supplementary%20%20(R-2015)%20_April-2018/btechsearch.asp
38,06/06/2018 :: B.Tech III Semester Supplementary (R-2015) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supplementary%20%20(R-2015)%20_April-2018/btechsearch.asp
39,06/06/2018 :: B.Tech IV Semester Supplementary (R-2015) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supplementary%20%20(R-2015)%20_April-2018/btechsearch.asp
40,06/06/2018 :: B.Tech V Semester Supplementary (R-2015) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supplementary%20%20(R-2015)%20_April-2018/btechsearch.asp
41,01/06/2018 :: B.Tech II Semester (R-2015) (For 2017 Batch) Result - April 2018, http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Regular%20%20(R-2015)%20(For%202017%20batch)%20Result_April-2018/btechsearch.asp
42,31/05/2018 :: B.Tech VI Semester Regular (R-2015) (For 2015 batch) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Regular%20%20(R-2015)%20(For%202015%20batch)%20Result_April-2018/btechsearch.asp
43,31/05/2018 :: B.Tech VI Semester Regular (For Readmitted Students) Results - April 2018, http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Regular%20%20Result_April-2018%20(For%20Readmitted%20Students)/btechsearch.asp
44,29/05/2018 :: B.Tech IV Semester (R-2015) Regular (For 2016 Batch) Results - April-2018, http://gvpce.ac.in/results/B.Tech%20IV%20Semester%20(R-2015)%20Regular%20Results-April-2018%20(For%202016%20Batch)/btechsearch.asp
45,22/05/2018 :: B.Tech VIII Semester (R-2013) (for 2014 Batch) Regular Results - April 2018, http://gvpce.ac.in/results/B.Tech%20VIII%20Semester%20(R-2013)%20Regular%20Results-April-2018%20(For%202014%20Batch)/btechsearch.asp
46,20/04/2018 :: M.Tech I Semester (R-2015) Regular Result - January 2018, http://gvpce.ac.in/results/M.Tech%20I%20Sem%20%20(R-2015)%20Regular%20%20Result%20_January-2018/btechsearch.asp
47,20/04/2018 :: M.Tech I Semester (R-2015) Supplementary Result - January 2018, http://gvpce.ac.in/results/M.Tech%20I%20Sem%20%20(R-2015)%20Supplementary%20Result%20_January-2018/btechsearch.asp
48,20/04/2018 :: M.Tech II Semester (R-2015) Supplementary Result - January 2018, http://gvpce.ac.in/results/M.Tech%20II%20Sem%20%20(R-2015)%20Supplementary%20Result%20_January-2018/btechsearch.asp
49,20/04/2018 :: M.Tech II Semester  (R-2013) Supplementary Result - January 2018, http://gvpce.ac.in/results/M.Tech%20II%20Semester%20%20(R-2013)%20Supplementary%20Result/btechsearch.asp
50,16-03-2018 :: B.Tech B.Tech I Sem (R-2013) Supplementary Revaluation Result - October-2017, http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(R-2013)%20Supplementary%20Revaluaiton%20Result_October-2017/btechsearch.asp
51,16-03-2018 :: B.Tech B.Tech II Sem (R-2013) Supplementary Revaluation Result - October-2017, http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(R-2013)%20Supplementary%20Revaluaiton%20Result_October-2017/btechsearch.asp
52,16-03-2018 :: B.Tech B.Tech III Sem (R-2013) Supplementary Revaluation Result - October-2017, http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(R-2013)%20Supplementary%20Revaluaiton%20Result_October-2017/btechsearch.asp
53,16-03-2018 :: B.Tech B.Tech IV Sem (R-2013) Supplementary Revaluation Result - October-2017, http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(R-2013)%20Supplementary%20Revaluaiton%20Result_October-2017/btechsearch.asp
54,16-03-2018 :: B.Tech B.Tech V Sem (R-2013) Supplementary Revaluation Result - October-2017, http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(R-2013)%20Supplementary%20Revaluaiton%20Result_October-2017/btechsearch.asp
55,16-03-2018 :: B.Tech B.Tech VI Sem (R-2013) Supplementary Revaluation Result - October-2017, http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(R-2013)%20Supplementary%20Revaluaiton%20Result_October-2017/btechsearch.asp
56,"16-03-2018 :: B.Tech VII Sem (R-2013) Regular & Supplementary 
		Revaluation Result - October-2017 (For 2014 Batch)", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(R-2013)%20Regular%20&%20Supplementary%20Revaluaiton%20Result_October-2017%20(For%202014%20Batch)/btechsearch.asp
57,"07/02/2018 :: B.Tech I Semester (R-2012) 
		Supplementary Results - December 2017", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
58,"07/02/2018 :: B.Tech II Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
59,"07/02/2018 :: B.Tech III Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
60,"07/02/2018 :: B.Tech IV Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
61,"07/02/2018 :: B.Tech V Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
62,"07/02/2018 :: B.Tech VI Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
63,"07/02/2018 :: B.Tech VII Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
64,"07/02/2018 :: B.Tech VIII Semester (R-2012) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20(R-2012)%20Supplementary%20Result_November-2017/btechsearch.asp
65,"07/02/2018 :: B.Tech I Semester (R-2009) 
		Supplementary Results - December 2017", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
66,"07/02/2018 :: B.Tech II Semester (R-2009) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
67,"07/02/2018 :: B.Tech III Semester (R-2009) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
68,"07/02/2018 :: B.Tech IV Semester (R-2009) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
69,"07/02/2018 :: B.Tech V Semester (R-2009) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
70,"07/02/2018 :: B.Tech VI Semester (R-2009) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
71,"07/02/2018 :: B.Tech VII Semester (R-2009) 
		Supplementary Results - November 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(R-2009)%20Supplementary%20Results-November-2017/btechsearch.asp
72,"25/01/2018 :: B.Tech I Semester Supplementary 
		(R-2015) Result - December 2017", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supplementary%20(R-2015)%20Result_December-%202017/btechsearch.asp
73,"25/01/2018 :: B.Tech II Semester Supplementary 
		(R-2015) Result - December 2017", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supplementary%20(R-2015)%20Result_December-%202017/btechsearch.asp
74,"25/01/2018 :: B.Tech IV Semester Supplementary 
		(R-2015) Result - December 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supplementary%20(R-2015)%20Result_December-%202017/btechsearch.asp
75,"12/01/2018 :: B.Tech I Semester Supplementary 
		(R-2013) Result - December 2017", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supplementary%20(R-2013)%20Result_December-%202017/btechsearch.asp
76,"12/01/2018 :: B.Tech II Semester Supplementary 
		(R-2013) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supplementary%20(R-2013)%20Result_October-%202017/btechsearch.asp
77,"11/01/2018 :: B.Tech I Semester Regular (R-2015) 
		(For 2017 Batch) Result - December 2017", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Regular%20%20(R-2015)%20(For%202017%20batch)%20Result_December-%202017/btechsearch.asp
78,"11/01/2018 :: B.Tech VI Semester Supplementary 
		(R-2013) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supplementary%20(R-2013)%20Result_October-%202017/btechsearch.asp
79,"11/01/2018 :: B.Tech V Semester Supplementary 
		(R-2013) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supplementary%20(R-2013)%20Result_October-%202017/btechsearch.asp
80,"11/01/2018 :: B.Tech IV Semester Supplementary 
		(R-2013) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supplementary%20(R-2013)%20Result_October-%202017/btechsearch.asp
81,"11/01/2018 :: B.Tech III Semester Supplementary 
		(R-2013) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supplementary%20(R-2013)%20Result_October-%202017/btechsearch.asp
82,"09/01/2018 :: B.Tech III Semester Supplementary 
		(R-2015) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supplementary%20(R-2015)%20Result_October-%202017/btechsearch.asp
83,"09/01/2018 :: B.Tech V Semester Regular 
		(R-2015)(Readmitted into R-2015 Regulation) Result", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Regular%20%20(R-2015)%20(Readmitted%20into%20R-2015%20Regulation)%20Result_October-%202017/btechsearch.asp
84,"09/01/2018 :: B.Tech VII Semester Supplementary 
		(R-2013) Result - October 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20(R-2013)%20Result_October-%202017/btechsearch.asp
85,"05/01/2018 :: B.Tech V Sem Regular (R-2015) (For 
		2015 batch) Results - October-2017", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Regular%20(R-2015)%20(For%202015%20batch)%20Result_October-%202017/btechsearch.asp
86,"22/12/2017 :: B.Tech VII Semester (R-2013) Regular 
		Examinations Results - October-2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Regular%20(R-2013)-October-2017/btechsearch.asp
87,"22/12/2017 :: B.Tech III Semester (R-2015) Regular 
		Results - October 2017", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Reg)%20(R-2015)_%20October%202017%20(For%202016%20Admitted%20Batch)/btechsearch.asp
88,"20/12/2017 :: MCA V Semester Regular (R-2015) 
		Result - October-2017", http://gvpce.ac.in/results/MCA%20V%20Sem%20Regular%20(R-2015)%20Result_%20October-2017/btechsearch.asp
89,"20/12/2017 :: MCA III Semester Regular (R-2015) 
		Result - October-2017", http://gvpce.ac.in/results/MCA%20III%20Sem%20Regular%20(R-2015)%20Result_%20October-2017/btechsearch.asp
90,"20/12/2017 :: MCA II Semester Supply (R-2015) 
		Result - October-2017", http://gvpce.ac.in/results/MCA%20II%20Sem%20Supple%20%20(R-2015)%20Result_%20October-2017/btechsearch.asp
91,"20/12/2017 :: MCA III Semester Supply (R-2015) 
		Result - October-2017", http://gvpce.ac.in/results/MCA%20III%20Sem%20Supple%20%20(R-2015)%20Result_%20October-2017/btechsearch.asp
92,"20/12/2017 :: MCA IV Semester Supply (R-2015) 
		Result - October-2017", http://gvpce.ac.in/results/MCA%20IV%20Sem%20Supple%20%20(R-2015)%20Result_%20October-2017/btechsearch.asp
93,"20/12/2017 :: MCA V Semester Regular Readmitted 
		(R-2015) Result - October-2017", http://gvpce.ac.in/results/MCA%20V%20Sem%20Regular%20Readmitted%20(R-2015)%20Result_%20October-2017/btechsearch.asp
94,"20/12/2017 :: MCA II Semester Supply (R-2013) 
		Result - October-2017", http://gvpce.ac.in/results/MCA%20II%20Sem%20Supple%20%20(R-2013)%20Result_%20October-2017/btechsearch.asp
95,"25/09/2017 :: B.Tech VIII Semester (R-2013) 
		Supplementary Results - September 2017", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20(Supple)_ResultSep2017/btechsearch.asp
96,"07/09/2017 :: M.Tech I Semester Supplementary 
		(R-2015) Revaluation Results - March 2017", http://gvpce.ac.in/results/M.Tech%20I%20Semester%20Supple%20(R-2015)%20_Revaluation%20Result_March%202017/btechsearch.asp
97,"07/09/2017 :: M.Tech II Semester (Regular &amp; 
		Supple) (R-2015) Revaluation Results - March 2017", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(Regular%20&%20Supple)%20Revaluation%20Results_March%202017/btechsearch.asp
98,"21/08/2017 :: M.C.A IV Sem (R-2015) Regular 
		Revaluation Results - May 2017", http://gvpce.ac.in/results/Revalution%20Result%20of%20M.C.A%20IV%20Sem%20(R-2015)%20Reg&%20Supple_May%202017/btechsearch.asp
99,"21/08/2017 :: M.C.A II Sem (R-2015) Regular &amp; 
		Supplementary Revaluation Results - May 2017", http://gvpce.ac.in/results/Revalution%20Result%20of%20M.C.A%20II%20Sem%20(R-2015)%20Reg&%20Supple_May%202017/btechsearch.asp
100,"21/08/2017 :: M.C.A I Sem (R-2013) Supplementary 
		Revaluation Results - May 2017", http://gvpce.ac.in/results/Revalution%20Result%20of%20M.C.A%20I%20Sem%20(R-2013)%20Supple_May%202017/btechsearch.asp
101,"09/08/2017 :: M.Tech II Semester Regular &amp; 
		Supplementary (R-2015) Results - May 2017", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(R-2015)%20Regular%20&%20Supple-May%202017/btechsearch.asp
102,"09/08/2017 :: M.Tech I Semester Supplementary 
		(R-2015) (For 2016 Batch) Results - May 2017"," http://gvpce.ac.in/results/M.Tech%20I%20sem%20supply%20%20(R-2015)%20(For%202016%20Batch)%20Result_%20May,%202017/btechsearch.asp"
103,"09/08/2017 :: M.Tech II Semester Supplementary 
		(R-2015) (For 2015 Batch) Results - May 2017"," http://gvpce.ac.in/results/M.Tech%20II%20sem%20supply%20%20(R-2015)%20(For%202015%20Batch)%20Result_%20May,%202017/btechsearch.asp"
104,"09/08/2017 :: M.Tech I Semester (R-2013) 
		Supplementary Results - May 2017", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(R-2013)%20Supplementary%20Results-May%202017/mtechsearch.asp
105,"09/08/2017 :: M.Tech II Semester (R-2013) 
		Supplementary Results - May 2017", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(R-2013)%20Supplementary%20Results-May%202017/mtechsearch.asp
106,"29/07/2017 :: B.Tech IV Semester Regular (R-2015) 
		Revaluation Result - April 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Semester%20Regular%20(R-2015)%20Revaluation%20Result%20-%20April%202017/btechsearch.asp
107,"29/07/2017 :: B.Tech III Semester Supplementary 
		(R-2015) Revaluation Result - April 2017", http://gvpce.ac.in/results/B.Tech%20III%20Semester%20Supplementary%20(R-2015)%20Revaluation%20Result%20-%20April%202017/btechsearch.asp
108,"29/07/2017 :: B.Tech II Semester Regular &amp; 
		Supplementary (R-2015) Revaluation Result - May 2017", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20Reg%20&%20Sup%20(R-2015)%20Revaluation%20Result%20-%20May%202017/btechsearch.asp
109,"29/07/2017 :: B.Tech I Semester Supplementary 
		(R-2015) Revaluation Result - May 2017", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Supplementary%20(R-2015)%20Revaluation%20Result%20-%20May%202017/btechsearch.asp
110,"29/07/2017 :: B.Tech I Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
111,"29/07/2017 :: B.Tech II Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
112,"29/07/2017 :: B.Tech III Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20III%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
113,"29/07/2017 :: B.Tech IV Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
114,"29/07/2017 :: B.Tech V Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20V%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
115,"29/07/2017 :: B.Tech VI Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
116,"29/07/2017 :: B.Tech VII Semester Supplementary 
		(R-2013) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
